codigo;descripcion_aperturas;clasificador;periodo;indice_ipc;v_m_ipc;v_i_a_ipc;region
12;Bienes y servicios varios;Divisiones;2018-06-01;135,1353;3,5;19,7;Noreste
12;Bienes y servicios varios;Divisiones;2018-06-01;132,4473;3,3;22,1;Noroeste
12;Bienes y servicios varios;Divisiones;2018-06-01;134,6179;3,9;22,1;Cuyo
12;Bienes y servicios varios;Divisiones;2018-06-01;137,7830;4,1;23,0;Patagonia
01.1;Alimentos;Grupos;2018-06-01;139,9392;6,0;27,5;Pampeana
01.1;Alimentos;Grupos;2018-06-01;139,3109;4,1;24,9;Noreste
01.1;Alimentos;Grupos;2018-06-01;140,9249;5,9;27,8;Noroeste
01.1;Alimentos;Grupos;2018-06-01;142,3718;6,3;28,2;Cuyo
01.1;Alimentos;Grupos;2018-06-01;134,5124;4,5;25,0;Patagonia
01.2;Bebidas no alcohólicas;Grupos;2018-06-01;140,5748;4,1;28,3;Pampeana
01.2;Bebidas no alcohólicas;Grupos;2018-06-01;146,1831;2,9;33,0;Noreste
01.2;Bebidas no alcohólicas;Grupos;2018-06-01;140,4153;2,4;27,3;Noroeste
01.2;Bebidas no alcohólicas;Grupos;2018-06-01;143,6293;4,0;28,2;Cuyo
01.2;Bebidas no alcohólicas;Grupos;2018-06-01;144,3317;4,0;30,5;Patagonia
02.1;Bebidas alcohólicas;Grupos;2018-06-01;138,6864;1,2;21,3;Pampeana
02.1;Bebidas alcohólicas;Grupos;2018-06-01;144,6089;1,7;24,0;Noreste
02.1;Bebidas alcohólicas;Grupos;2018-06-01;134,0110;1,7;19,7;Noroeste
02.1;Bebidas alcohólicas;Grupos;2018-06-01;137,1700;1,8;20,6;Cuyo
02.1;Bebidas alcohólicas;Grupos;2018-06-01;136,6717;1,3;18,7;Patagonia
02.2;Tabaco;Grupos;2018-06-01;131,4067;0,2;18,0;Pampeana
02.2;Tabaco;Grupos;2018-06-01;131,3562;0,2;18,0;Noreste
02.2;Tabaco;Grupos;2018-06-01;131,3379;0,2;18,0;Noroeste
02.2;Tabaco;Grupos;2018-06-01;132,4581;0,3;19,4;Cuyo
02.2;Tabaco;Grupos;2018-06-01;131,9647;0,2;18,3;Patagonia
03.1;Prendas de vestir y materiales;Grupos;2018-06-01;135,8761;1,7;19,2;Pampeana
03.1;Prendas de vestir y materiales;Grupos;2018-06-01;122,7227;1,4;11,9;Noreste
03.1;Prendas de vestir y materiales;Grupos;2018-06-01;132,1393;2,0;18,2;Noroeste
03.1;Prendas de vestir y materiales;Grupos;2018-06-01;120,2198;1,0;11,3;Cuyo
03.1;Prendas de vestir y materiales;Grupos;2018-06-01;128,5844;2,0;17,3;Patagonia
03.2;Calzado;Grupos;2018-06-01;126,9256;2,8;19,2;Pampeana
03.2;Calzado;Grupos;2018-06-01;115,7139;1,4;12,0;Noreste
03.2;Calzado;Grupos;2018-06-01;121,8084;0,6;11,6;Noroeste
03.2;Calzado;Grupos;2018-06-01;121,8720;0,0;21,9;Cuyo
03.2;Calzado;Grupos;2018-06-01;124,3696;0,2;18,0;Patagonia
04.1;Alquiler de la vivienda y gastos conexos;Grupos;2018-06-01;143,0679;2,1;29,6;Pampeana
04.1;Alquiler de la vivienda y gastos conexos;Grupos;2018-06-01;157,9817;2,7;33,4;Noreste
04.1;Alquiler de la vivienda y gastos conexos;Grupos;2018-06-01;143,2820;3,3;28,9;Noroeste
04.1;Alquiler de la vivienda y gastos conexos;Grupos;2018-06-01;150,6320;2,2;26,5;Cuyo
04.1;Alquiler de la vivienda y gastos conexos;Grupos;2018-06-01;149,6773;1,0;29,3;Patagonia
04.5;Electricidad, gas y otros combustibles;Grupos;2018-06-01;244,7312;0,6;84,0;Pampeana
04.5;Electricidad, gas y otros combustibles;Grupos;2018-06-01;202,9177;0,6;60,1;Noreste
04.5;Electricidad, gas y otros combustibles;Grupos;2018-06-01;260,3056;1,3;64,4;Noroeste
04.5;Electricidad, gas y otros combustibles;Grupos;2018-06-01;271,6386;0,1;87,4;Cuyo
04.5;Electricidad, gas y otros combustibles;Grupos;2018-06-01;252,1314;1,0;82,8;Patagonia
05.6;Bienes y servicios para la conservación del hogar;Grupos;2018-06-01;139,0386;3,5;26,6;Pampeana
05.6;Bienes y servicios para la conservación del hogar;Grupos;2018-06-01;136,4520;3,2;23,5;Noreste
05.6;Bienes y servicios para la conservación del hogar;Grupos;2018-06-01;137,7293;2,8;25,8;Noroeste
05.6;Bienes y servicios para la conservación del hogar;Grupos;2018-06-01;138,9850;3,2;26,9;Cuyo
05.6;Bienes y servicios para la conservación del hogar;Grupos;2018-06-01;136,5141;3,6;25,5;Patagonia
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;2018-06-01;145,7246;3,5;25,7;Pampeana
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;2018-06-01;147,2868;3,4;26,7;Noreste
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;2018-06-01;144,3686;3,4;24,8;Noroeste
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;2018-06-01;146,0123;2,8;25,8;Cuyo
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;2018-06-01;147,6606;2,8;26,1;Patagonia
07.1;Adquisición de vehículos;Grupos;2018-06-01;144,2336;8,3;34,5;Pampeana
07.1;Adquisición de vehículos;Grupos;2018-06-01;143,5025;5,5;33,5;Noreste
07.1;Adquisición de vehículos;Grupos;2018-06-01;144,8809;6,3;32,3;Noroeste
07.1;Adquisición de vehículos;Grupos;2018-06-01;148,3982;8,8;26,3;Cuyo
07.1;Adquisición de vehículos;Grupos;2018-06-01;148,9529;10,3;35,5;Patagonia
07.2;Funcionamiento de equipos de transporte personal;Grupos;2018-06-01;149,4148;5,5;39,5;Pampeana
07.2;Funcionamiento de equipos de transporte personal;Grupos;2018-06-01;152,6104;4,7;48,2;Noreste
07.2;Funcionamiento de equipos de transporte personal;Grupos;2018-06-01;151,4046;4,0;40,3;Noroeste
07.2;Funcionamiento de equipos de transporte personal;Grupos;2018-06-01;151,1757;4,1;40,3;Cuyo
07.2;Funcionamiento de equipos de transporte personal;Grupos;2018-06-01;158,1195;4,4;47,1;Patagonia
07.3;Transporte público;Grupos;2018-06-01;148,9923;3,7;33,4;Pampeana
07.3;Transporte público;Grupos;2018-06-01;136,0676;2,6;19,0;Noreste
07.3;Transporte público;Grupos;2018-06-01;150,1103;4,9;34,7;Noroeste
07.3;Transporte público;Grupos;2018-06-01;158,7070;0,2;35,4;Cuyo
07.3;Transporte público;Grupos;2018-06-01;145,0092;0,5;31,1;Patagonia
08.3;Servicios de telefonía e internet;Grupos;2018-06-01;168,5033;0,2;39,9;Pampeana
08.3;Servicios de telefonía e internet;Grupos;2018-06-01;156,5721;-0,1;29,6;Noreste
08.3;Servicios de telefonía e internet;Grupos;2018-06-01;169,1276;0,0;39,4;Noroeste
08.3;Servicios de telefonía e internet;Grupos;2018-06-01;151,0908;0,0;28,8;Cuyo
08.3;Servicios de telefonía e internet;Grupos;2018-06-01;147,7319;0,8;27,3;Patagonia
09.4;Servicios recreativos y culturales;Grupos;2018-06-01;155,2242;0,1;35,1;Pampeana
09.4;Servicios recreativos y culturales;Grupos;2018-06-01;135,2614;-2,1;19,4;Noreste
09.4;Servicios recreativos y culturales;Grupos;2018-06-01;155,9755;-2,2;31,9;Noroeste
09.4;Servicios recreativos y culturales;Grupos;2018-06-01;147,7087;1,7;23,9;Cuyo
09.4;Servicios recreativos y culturales;Grupos;2018-06-01;154,0055;2,9;27,3;Patagonia
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;2018-06-01;145,8197;3,1;30,4;Pampeana
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;2018-06-01;150,0142;4,1;27,8;Noreste
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;2018-06-01;143,1709;3,9;29,0;Noroeste
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;2018-06-01;145,7689;3,2;30,0;Cuyo
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;2018-06-01;141,0351;2,6;26,9;Patagonia
11.1;Restaurantes y comidas fuera del hogar;Grupos;2018-06-01;141,6425;2,1;27,4;Pampeana
11.1;Restaurantes y comidas fuera del hogar;Grupos;2018-06-01;136,2511;2,7;18,5;Noreste
11.1;Restaurantes y comidas fuera del hogar;Grupos;2018-06-01;135,8343;2,6;24,0;Noroeste
11.1;Restaurantes y comidas fuera del hogar;Grupos;2018-06-01;142,5627;3,2;30,7;Cuyo
11.1;Restaurantes y comidas fuera del hogar;Grupos;2018-06-01;141,6235;2,2;29,5;Patagonia
12.1;Cuidado personal;Grupos;2018-06-01;135,7627;3,7;23,5;Pampeana
12.1;Cuidado personal;Grupos;2018-06-01;134,0931;3,5;18,8;Noreste
12.1;Cuidado personal;Grupos;2018-06-01;130,8611;3,6;21,4;Noroeste
12.1;Cuidado personal;Grupos;2018-06-01;134,3967;4,2;22,4;Cuyo
12.1;Cuidado personal;Grupos;2018-06-01;135,3889;4,8;21,2;Patagonia
01.1.1;Pan y cereales;Clase;2018-06-01;150,7638;9,5;37,6;Pampeana
01.1.1;Pan y cereales;Clase;2018-06-01;147,1813;8,1;33,8;Noreste
01.1.1;Pan y cereales;Clase;2018-06-01;155,1480;9,6;40,6;Noroeste
01.1.1;Pan y cereales;Clase;2018-06-01;152,9716;7,1;37,0;Cuyo
01.1.1;Pan y cereales;Clase;2018-06-01;148,6839;7,7;36,5;Patagonia
01.1.2;Carnes y derivados;Clase;2018-06-01;131,2147;5,5;23,0;Pampeana
01.1.2;Carnes y derivados;Clase;2018-06-01;133,5590;3,2;21,8;Noreste
01.1.2;Carnes y derivados;Clase;2018-06-01;131,1975;5,2;23,3;Noroeste
01.1.2;Carnes y derivados;Clase;2018-06-01;133,1506;5,7;24,3;Cuyo
01.1.2;Carnes y derivados;Clase;2018-06-01;124,8221;2,5;20,3;Patagonia
01.1.4;Leche, productos lácteos y huevos;Clase;2018-06-01;145,4552;3,6;22,9;Pampeana
01.1.4;Leche, productos lácteos y huevos;Clase;2018-06-01;145,7708;3,0;21,4;Noreste
01.1.4;Leche, productos lácteos y huevos;Clase;2018-06-01;148,6808;3,7;26,6;Noroeste
01.1.4;Leche, productos lácteos y huevos;Clase;2018-06-01;147,9829;3,9;25,0;Cuyo
01.1.4;Leche, productos lácteos y huevos;Clase;2018-06-01;146,1873;4,8;23,2;Patagonia
01.1.5;Aceites, grasas y manteca;Clase;2018-06-01;136,0075;6,8;25,7;Pampeana
01.1.5;Aceites, grasas y manteca;Clase;2018-06-01;152,8800;5,7;33,4;Noreste
01.1.5;Aceites, grasas y manteca;Clase;2018-06-01;150,7758;5,2;24,3;Noroeste
01.1.5;Aceites, grasas y manteca;Clase;2018-06-01;144,0754;6,6;32,5;Cuyo
01.1.5;Aceites, grasas y manteca;Clase;2018-06-01;135,5163;5,5;23,7;Patagonia
01.1.6;Frutas;Clase;2018-06-01;134,6751;-1,8;32,3;Pampeana
01.1.6;Frutas;Clase;2018-06-01;122,7613;-2,8;28,5;Noreste
01.1.6;Frutas;Clase;2018-06-01;126,3871;-1,5;28,3;Noroeste
01.1.6;Frutas;Clase;2018-06-01;136,1515;0,5;36,1;Cuyo
01.1.6;Frutas;Clase;2018-06-01;131,5289;-0,6;27,8;Patagonia
01.1.7;Verduras, tubérculos y legumbres;Clase;2018-06-01;144,6297;10,3;27,7;Pampeana
01.1.7;Verduras, tubérculos y legumbres;Clase;2018-06-01;139,6343;3,9;20,5;Noreste
01.1.7;Verduras, tubérculos y legumbres;Clase;2018-06-01;143,3624;8,2;23,1;Noroeste
01.1.7;Verduras, tubérculos y legumbres;Clase;2018-06-01;151,3056;13,5;25,6;Cuyo
01.1.7;Verduras, tubérculos y legumbres;Clase;2018-06-01;124,7431;8,1;18,9;Patagonia
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;2018-06-01;143,6718;3,8;30,2;Pampeana
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;2018-06-01;145,6071;3,5;25,9;Noreste
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;2018-06-01;144,3665;2,2;24,8;Noroeste
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;2018-06-01;143,5153;3,4;26,3;Cuyo
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;2018-06-01;141,8463;4,5;26,6;Patagonia
01.2.1;Café, té, yerba y cacao;Clase;2018-06-01;144,9402;6,0;32,7;Pampeana
01.2.1;Café, té, yerba y cacao;Clase;2018-06-01;140,6252;5,5;28,2;Noreste
01.2.1;Café, té, yerba y cacao;Clase;2018-06-01;140,7712;5,9;29,5;Noroeste
01.2.1;Café, té, yerba y cacao;Clase;2018-06-01;146,1261;6,1;34,8;Cuyo
01.2.1;Café, té, yerba y cacao;Clase;2018-06-01;143,8285;6,2;30,1;Patagonia
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;2018-06-01;138,8578;3,3;26,5;Pampeana
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;2018-06-01;148,0914;2,0;34,7;Noreste
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;2018-06-01;140,3546;1,8;26,9;Noroeste
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;2018-06-01;142,9045;3,4;26,3;Cuyo
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;2018-06-01;144,5091;3,3;30,7;Patagonia
04.1.1;Alquiler de la vivienda;Clase;2018-06-01;143,3014;1,6;28,5;Pampeana
04.1.1;Alquiler de la vivienda;Clase;2018-06-01;159,0722;2,4;32,9;Noreste
04.1.1;Alquiler de la vivienda;Clase;2018-06-01;143,3562;3,0;28,1;Noroeste
04.1.1;Alquiler de la vivienda;Clase;2018-06-01;150,9691;2,0;26,0;Cuyo
04.1.1;Alquiler de la vivienda;Clase;2018-06-01;149,8595;0,8;29,0;Patagonia
06.4.1;Gastos de prepagas;Clase;2018-06-01;150,9142;7,0;39,8;Pampeana
06.4.1;Gastos de prepagas;Clase;2018-06-01;152,6773;9,3;32,2;Noreste
06.4.1;Gastos de prepagas;Clase;2018-06-01;151,3765;4,2;45,4;Noroeste
06.4.1;Gastos de prepagas;Clase;2018-06-01;156,5452;9,0;44,4;Cuyo
06.4.1;Gastos de prepagas;Clase;2018-06-01;156,0714;7,6;42,5;Patagonia
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;2018-06-01;150,0275;5,5;41,2;Pampeana
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;2018-06-01;155,1948;4,6;51,6;Noreste
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;2018-06-01;151,5578;3,8;41,1;Noroeste
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;2018-06-01;151,9355;4,1;41,5;Cuyo
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;2018-06-01;159,0741;4,6;48,0;Patagonia
0;Nivel general;Nivel general;2018-06-01;145,0582;3,9;29,5;GBA
01;Alimentos y bebidas no alcohólicas;Divisiones;2018-06-01;142,6321;4,7;27,6;GBA
02;Bebidas alcohólicas y tabaco;Divisiones;2018-06-01;134,4741;1,1;19,9;GBA
03;Prendas de vestir y calzado;Divisiones;2018-06-01;129,4344;2,1;19,2;GBA
04;Vivienda, agua, electricidad, gas y otros combustibles;Divisiones;2018-06-01;176,5691;3,9;46,0;GBA
05;Equipamiento y mantenimiento del hogar;Divisiones;2018-06-01;136,5173;3,9;26,7;GBA
06;Salud;Divisiones;2018-06-01;146,1936;4,8;31,5;GBA
07;Transporte;Divisiones;2018-06-01;145,3092;6,5;36,4;GBA
08;Comunicación;Divisiones;2018-06-01;157,3577;0,2;30,6;GBA
09;Recreación y cultura;Divisiones;2018-06-01;138,5918;3,9;23,1;GBA
10;Educación;Divisiones;2018-06-01;154,7780;1,5;29,6;GBA
11;Restaurantes y hoteles;Divisiones;2018-06-01;140,6163;3,1;26,3;GBA
12;Bienes y servicios varios;Divisiones;2018-06-01;135,9377;2,8;23,4;GBA
01.1;Alimentos;Grupos;2018-06-01;143,1912;5,1;27,7;GBA
01.2;Bebidas no alcohólicas;Grupos;2018-06-01;138,9705;2,5;27,0;GBA
02.1;Bebidas alcohólicas;Grupos;2018-06-01;135,7674;1,0;22,4;GBA
02.2;Tabaco;Grupos;2018-06-01;133,4823;1,2;18,0;GBA
03.1;Prendas de vestir y materiales;Grupos;2018-06-01;130,9355;1,8;19,5;GBA
03.2;Calzado;Grupos;2018-06-01;125,0130;3,1;18,4;GBA
04.1;Alquiler de la vivienda y gastos conexos;Grupos;2018-06-01;146,8728;5,3;34,9;GBA
04.3;Mantenimiento y reparación de la vivienda;Grupos;2018-06-01;146,6733;3,2;31,6;GBA
04.5;Electricidad, gas y otros combustibles;Grupos;2018-06-01;263,2768;0,1;75,0;GBA
05.6;Bienes y servicios para la conservación del hogar;Grupos;2018-06-01;140,2269;3,0;27,2;GBA
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;2018-06-01;148,1108;4,7;28,5;GBA
07.1;Adquisición de vehículos;Grupos;2018-06-01;146,1689;9,9;36,7;GBA
07.2;Funcionamiento de equipos de transporte personal;Grupos;2018-06-01;149,2229;3,6;35,1;GBA
07.3;Transporte público;Grupos;2018-06-01;139,8380;8,4;37,9;GBA
08.3;Servicios de telefonía e internet;Grupos;2018-06-01;157,8075;0,0;30,6;GBA
09.1;Equipos audiovisuales, fotográficos y de procesamiento de la información;Grupos;2018-06-01;121,5980;4,3;18,4;GBA
09.4;Servicios recreativos y culturales;Grupos;2018-06-01;151,8613;2,6;24,8;GBA
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;2018-06-01;137,8699;2,9;24,6;GBA
11.1;Restaurantes y comidas fuera del hogar;Grupos;2018-06-01;141,0514;3,3;26,1;GBA
12.1;Cuidado personal;Grupos;2018-06-01;134,7366;3,3;22,9;GBA
01.1.1;Pan y cereales;Clase;2018-06-01;150,5734;6,9;34,7;GBA
01.1.2;Carnes y derivados;Clase;2018-06-01;135,6706;5,5;26,0;GBA
01.1.4;Leche, productos lácteos y huevos;Clase;2018-06-01;148,4525;3,6;22,9;GBA
01.1.5;Aceites, grasas y manteca;Clase;2018-06-01;140,9438;6,1;29,6;GBA
01.1.6;Frutas;Clase;2018-06-01;131,3512;-3,0;26,5;GBA
01.1.7;Verduras, tubérculos y legumbres;Clase;2018-06-01;153,2279;8,5;26,8;GBA
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;2018-06-01;137,0018;2,5;24,9;GBA
01.2.1;Café, té, yerba y cacao;Clase;2018-06-01;147,6169;6,9;32,5;GBA
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;2018-06-01;136,5459;1,2;25,5;GBA
04.1.1;Alquiler de la vivienda;Clase;2018-06-01;148,6714;2,8;30,1;GBA
06.4.1;Gastos de prepagas;Clase;2018-06-01;146,7567;7,5;38,5;GBA
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;2018-06-01;148,6171;3,6;39,0;GBA
0;Nivel general;Nivel general;2018-07-01;149,6247;3,3;31,7;Pampeana
0;Nivel general;Nivel general;2018-07-01;146,3416;3,4;29,1;Noreste
0;Nivel general;Nivel general;2018-07-01;149,9066;3,4;31,2;Noroeste
0;Nivel general;Nivel general;2018-07-01;150,9503;3,6;32,4;Cuyo
0;Nivel general;Nivel general;2018-07-01;148,7858;3,2;31,2;Patagonia
01;Alimentos y bebidas no alcohólicas;Divisiones;2018-07-01;145,5552;4,0;31,1;Pampeana
01;Alimentos y bebidas no alcohólicas;Divisiones;2018-07-01;145,3461;3,8;29,6;Noreste
01;Alimentos y bebidas no alcohólicas;Divisiones;2018-07-01;146,8812;4,3;31,9;Noroeste
01;Alimentos y bebidas no alcohólicas;Divisiones;2018-07-01;148,5976;4,3;32,1;Cuyo
01;Alimentos y bebidas no alcohólicas;Divisiones;2018-07-01;140,8969;4,0;29,6;Patagonia
02;Bebidas alcohólicas y tabaco;Divisiones;2018-07-01;138,1340;2,4;19,1;Pampeana
02;Bebidas alcohólicas y tabaco;Divisiones;2018-07-01;142,7192;2,8;21,5;Noreste
02;Bebidas alcohólicas y tabaco;Divisiones;2018-07-01;136,2600;2,8;19,7;Noroeste
02;Bebidas alcohólicas y tabaco;Divisiones;2018-07-01;138,0368;2,8;20,4;Cuyo
02;Bebidas alcohólicas y tabaco;Divisiones;2018-07-01;137,6860;2,9;18,8;Patagonia
03;Prendas de vestir y calzado;Divisiones;2018-07-01;133,0314;-0,4;20,0;Pampeana
03;Prendas de vestir y calzado;Divisiones;2018-07-01;122,1503;1,3;13,8;Noreste
03;Prendas de vestir y calzado;Divisiones;2018-07-01;130,7871;1,5;18,3;Noroeste
03;Prendas de vestir y calzado;Divisiones;2018-07-01;123,9204;2,7;17,2;Cuyo
03;Prendas de vestir y calzado;Divisiones;2018-07-01;126,7048;-0,5;17,2;Patagonia
04;Vivienda, agua, electricidad, gas y otros combustibles;Divisiones;2018-07-01;182,8210;2,2;51,8;Pampeana
04;Vivienda, agua, electricidad, gas y otros combustibles;Divisiones;2018-07-01;182,4848;1,5;48,7;Noreste
04;Vivienda, agua, electricidad, gas y otros combustibles;Divisiones;2018-07-01;208,6886;1,0;50,5;Noroeste
04;Vivienda, agua, electricidad, gas y otros combustibles;Divisiones;2018-07-01;198,1353;1,5;54,3;Cuyo
04;Vivienda, agua, electricidad, gas y otros combustibles;Divisiones;2018-07-01;185,9403;1,9;45,7;Patagonia
05;Equipamiento y mantenimiento del hogar;Divisiones;2018-07-01;141,9281;4,1;29,0;Pampeana
05;Equipamiento y mantenimiento del hogar;Divisiones;2018-07-01;134,4420;3,6;22,3;Noreste
05;Equipamiento y mantenimiento del hogar;Divisiones;2018-07-01;138,6219;4,2;26,8;Noroeste
05;Equipamiento y mantenimiento del hogar;Divisiones;2018-07-01;140,6677;3,9;28,7;Cuyo
05;Equipamiento y mantenimiento del hogar;Divisiones;2018-07-01;142,7558;4,5;30,1;Patagonia
06;Salud;Divisiones;2018-07-01;151,3670;3,2;29,1;Pampeana
06;Salud;Divisiones;2018-07-01;150,9240;2,8;29,7;Noreste
06;Salud;Divisiones;2018-07-01;147,5126;3,5;27,1;Noroeste
06;Salud;Divisiones;2018-07-01;151,8435;2,9;29,5;Cuyo
06;Salud;Divisiones;2018-07-01;151,7314;2,2;29,4;Patagonia
07;Transporte;Divisiones;2018-07-01;156,5270;5,8;40,9;Pampeana
07;Transporte;Divisiones;2018-07-01;158,0892;7,8;42,8;Noreste
07;Transporte;Divisiones;2018-07-01;157,5650;5,2;40,2;Noroeste
07;Transporte;Divisiones;2018-07-01;160,5660;5,7;42,2;Cuyo
07;Transporte;Divisiones;2018-07-01;161,9744;6,3;44,4;Patagonia
08;Comunicación;Divisiones;2018-07-01;169,1785;0,6;38,6;Pampeana
08;Comunicación;Divisiones;2018-07-01;161,5288;1,1;32,7;Noreste
08;Comunicación;Divisiones;2018-07-01;172,4652;1,0;41,7;Noroeste
08;Comunicación;Divisiones;2018-07-01;155,1623;1,3;29,5;Cuyo
08;Comunicación;Divisiones;2018-07-01;150,4334;0,9;28,6;Patagonia
09;Recreación y cultura;Divisiones;2018-07-01;149,8300;5,9;29,9;Pampeana
09;Recreación y cultura;Divisiones;2018-07-01;141,8834;3,5;23,6;Noreste
09;Recreación y cultura;Divisiones;2018-07-01;148,0150;3,6;30,9;Noroeste
09;Recreación y cultura;Divisiones;2018-07-01;147,2062;5,2;27,7;Cuyo
09;Recreación y cultura;Divisiones;2018-07-01;152,5269;4,9;29,0;Patagonia
10;Educación;Divisiones;2018-07-01;159,9452;1,5;30,8;Pampeana
10;Educación;Divisiones;2018-07-01;167,5365;0,8;32,1;Noreste
10;Educación;Divisiones;2018-07-01;176,4408;1,9;30,4;Noroeste
10;Educación;Divisiones;2018-07-01;161,1032;1,0;26,7;Cuyo
10;Educación;Divisiones;2018-07-01;160,7528;1,3;28,7;Patagonia
11;Restaurantes y hoteles;Divisiones;2018-07-01;144,7343;2,4;26,6;Pampeana
11;Restaurantes y hoteles;Divisiones;2018-07-01;139,4626;2,4;21,4;Noreste
11;Restaurantes y hoteles;Divisiones;2018-07-01;141,6122;4,3;27,3;Noroeste
11;Restaurantes y hoteles;Divisiones;2018-07-01;148,0265;4,2;32,9;Cuyo
11;Restaurantes y hoteles;Divisiones;2018-07-01;143,9418;1,9;28,4;Patagonia
12;Bienes y servicios varios;Divisiones;2018-07-01;142,2893;3,8;27,0;Pampeana
12;Bienes y servicios varios;Divisiones;2018-07-01;140,7472;4,2;23,5;Noreste
12;Bienes y servicios varios;Divisiones;2018-07-01;137,3584;3,7;25,5;Noroeste
12;Bienes y servicios varios;Divisiones;2018-07-01;138,5137;2,9;24,2;Cuyo
12;Bienes y servicios varios;Divisiones;2018-07-01;141,7763;2,9;25,7;Patagonia
01.1;Alimentos;Grupos;2018-07-01;145,5524;4,0;31,2;Pampeana
01.1;Alimentos;Grupos;2018-07-01;144,8345;4,0;29,2;Noreste
01.1;Alimentos;Grupos;2018-07-01;147,0134;4,3;32,3;Noroeste
01.1;Alimentos;Grupos;2018-07-01;148,7501;4,5;32,4;Cuyo
01.1;Alimentos;Grupos;2018-07-01;140,0334;4,1;29,2;Patagonia
01.2;Bebidas no alcohólicas;Grupos;2018-07-01;145,5799;3,6;30,4;Pampeana
01.2;Bebidas no alcohólicas;Grupos;2018-07-01;149,8012;2,5;33,2;Noreste
01.2;Bebidas no alcohólicas;Grupos;2018-07-01;145,9617;3,9;29,7;Noroeste
01.2;Bebidas no alcohólicas;Grupos;2018-07-01;147,2810;2,5;29,4;Cuyo
01.2;Bebidas no alcohólicas;Grupos;2018-07-01;148,9442;3,2;33,7;Patagonia
02.1;Bebidas alcohólicas;Grupos;2018-07-01;140,4731;1,3;19,7;Pampeana
02.1;Bebidas alcohólicas;Grupos;2018-07-01;147,9588;2,3;23,9;Noreste
02.1;Bebidas alcohólicas;Grupos;2018-07-01;136,6925;2,0;20,9;Noroeste
02.1;Bebidas alcohólicas;Grupos;2018-07-01;139,6306;1,8;22,4;Cuyo
02.1;Bebidas alcohólicas;Grupos;2018-07-01;139,2943;1,9;18,9;Patagonia
02.2;Tabaco;Grupos;2018-07-01;136,0455;3,5;18,6;Pampeana
02.2;Tabaco;Grupos;2018-07-01;136,0545;3,6;18,3;Noreste
02.2;Tabaco;Grupos;2018-07-01;135,9226;3,5;18,7;Noroeste
02.2;Tabaco;Grupos;2018-07-01;136,9812;3,4;19,1;Cuyo
